chr	start	end	log2_TNratio_corrected
1	59000001	59500000	-0.00998628475432283
1	59500001	60000000	0.00437538851847819
1	60000001	60500000	0.0650154543469981
1	60500001	61000000	0.0306058696833576
1	61000001	61500000	-0.0441646539417295
1	61500001	62000000	-0.00170532134850131
1	62000001	62500000	0.0262144766898245
1	62500001	63000000	-0.0390559637066094
1	63000001	63500000	-0.0342938447527944
1	63500001	64000000	0.0222233122195989
1	64000001	64500000	0.008480917481434
1	64500001	65000000	-0.0279718657726593
1	65000001	65500000	0.0187059249954943
1	65500001	66000000	-0.0415457392387959
1	66000001	66500000	0.0266688983022328
1	66500001	67000000	0.00990240486455233
1	67000001	67500000	0.0532696305083003
1	67500001	68000000	0.0206564464746758
1	68000001	68500000	-0.0801799366904109
1	68500001	69000000	-0.0261363934789233
1	69000001	69500000	0.0132804328793578
1	69500001	70000000	0.032832649277598
1	70000001	70500000	-0.0212779857485469
1	70500001	71000000	0.00804529469082625
1	71000001	71500000	0.0310874924727041
1	71500001	72000000	-0.0561959192242419
1	72000001	72500000	-0.0451434088653369
1	72500001	73000000	-0.0220280490514673
1	73000001	73500000	-0.00964765547799721
1	73500001	74000000	0.0286506986477464
1	74000001	74500000	-0.0226446391230017
1	74500001	75000000	-0.00902022113513366
1	75000001	75500000	0.0357701136117758
1	75500001	76000000	-0.0459948250845081
1	76000001	76500000	0.0133855238399701
1	76500001	77000000	0.068406635207137
1	77000001	77500000	-0.0205857386850306
1	77500001	78000000	-0.0214644327739335
1	78000001	78500000	0.0111587621271503
1	78500001	79000000	-0.012767395187802
1	79000001	79500000	-0.0482378754922156
1	79500001	80000000	0.0265823223358353
1	80000001	80500000	-0.0122670287083071
1	80500001	81000000	0.0472524338517141
1	81000001	81500000	0.0515457949270172
1	81500001	82000000	-0.0645292809024743
1	82000001	82500000	-0.00878931694220833
1	82500001	83000000	-0.0157398146177913
1	83000001	83500000	-0.0211513238572322
1	84000001	84500000	0.0401172696522445
1	84500001	85000000	0.0332955615814419
1	85000001	85500000	0.0258204525939698
1	85500001	86000000	0.0485789288119847
1	86000001	86500000	-0.0406461696411552
1	86500001	87000000	0.0274431216339407
1	87000001	87500000	0.0218603460127963
1	87500001	88000000	-0.0252059662814636
1	88000001	88500000	0.0109225443028428
1	88500001	89000000	0.018909113923301
1	89000001	89500000	0.00386670743376679
1	89500001	90000000	0.00321162527284199
1	90000001	90500000	0.0214854679789934
1	90500001	91000000	-7.89261110203768e-05
1	91000001	91500000	-0.0252418185460582
1	91500001	92000000	-0.0234958110310552
1	92000001	92500000	-0.0084436790398384
1	92500001	93000000	-0.0182027974283518
1	93000001	93500000	-0.0363659227166777
1	93500001	94000000	0.0241058353022801
1	94000001	94500000	-0.0209097724754065
1	94500001	95000000	0.0115414482207094
1	95000001	95500000	0.0208143865227999
1	95500001	96000000	0.0254830495776027
1	96000001	96500000	-0.00275447705760887
1	96500001	97000000	-0.0738095613165285
1	97000001	97500000	0.0223044050638816
1	97500001	98000000	0.0573624267024894
1	98000001	98500000	-0.0307675219707081
1	98500001	99000000	-0.0271551312296485
1	99000001	99500000	0.0275969013874846
1	99500001	100000000	0.0376702549637036
1	100000001	100500000	0.0196943561342674
1	100500001	101000000	0.00773962799910479
1	101000001	101500000	-0.0122175713090988
1	101500001	102000000	-0.00952213191786285
1	102000001	102500000	0.0242055263102226
1	102500001	103000000	-0.0641414547694143
1	103000001	103500000	0.00895221687614869
1	104000001	104500000	-0.341397175850901
1	104500001	105000000	0.0383018497453566
1	105000001	105500000	0.00983883615740307
1	105500001	106000000	-0.0092855893456806
1	106000001	106500000	-0.0466011681850383
1	106500001	107000000	0.00673674593723319
1	107000001	107500000	-0.0212814668712877
1	107500001	108000000	0.0508632207720631
1	108000001	108500000	0.00838648182097315
1	108500001	109000000	-0.325570757300271
1	109000001	109500000	-0.0262832066758416
1	109500001	110000000	0.0346434157683589
1	110000001	110500000	-0.034635121492211
1	110500001	111000000	-0.0142152724239336
1	111000001	111500000	0.0448780739391286
1	111500001	112000000	-0.0344262835083836
1	112000001	112500000	0.0334703286940879
1	112500001	113000000	-0.0738692190873764
1	113000001	113500000	-0.0199541044080245
1	113500001	114000000	-0.00733527700456131
1	114000001	114500000	-0.000125199943591856
1	114500001	115000000	0.00727567736770885
1	115000001	115500000	0.0260148055199154
1	115500001	116000000	0.0124380770876921
1	116000001	116500000	-0.0041576075301684
1	116500001	117000000	0.0213442822075578
1	117000001	117500000	0.0139733928655168
1	117500001	118000000	-0.0423475976835466
1	118000001	118500000	0.0476194199443528
1	118500001	119000000	0.0564379737468139
1	119000001	119500000	-0.0169791903863696
1	119500001	120000000	-0.036882359176728
1	120000001	120500000	0.0410380772232108
1	146500001	147000000	0.0576665321479025
1	147000001	147500000	-0.245188321182295
1	150000001	150500000	-0.0328192884351383
1	150500001	151000000	-0.00526937585004409
1	151000001	151500000	-0.0180301309063713
1	151500001	152000000	-0.0240425252131733
1	152000001	152500000	0.0548374810436623
1	152500001	153000000	-0.0728860507836741
1	153000001	153500000	0.0488869316910957
1	153500001	154000000	0.012939253089918
1	154000001	154500000	-0.00364943570995403
1	154500001	155000000	-0.0251232146024501
1	155000001	155500000	-0.0460774577275241
1	155500001	156000000	-0.0103308076321405
1	156000001	156500000	-0.00421559676164782
1	156500001	157000000	-0.0284082414019648
1	157000001	157500000	0.0326313826841845
1	157500001	158000000	0.070404155852958
1	158000001	158500000	0.0194039806167494
1	158500001	159000000	0.00807831332502659
1	159000001	159500000	0.000713798275893085
1	159500001	160000000	-0.0482260511045792
1	160000001	160500000	0.0143476282547518
1	160500001	161000000	-0.0302616841657463
1	161000001	161500000	-0.0313437054518867
1	161500001	162000000	0.0154041421693594
1	162000001	162500000	-0.00109685275891465
1	162500001	163000000	0.00945418422894106
1	163000001	163500000	0.00790182817823558
1	163500001	164000000	0.0235457778781179
1	164000001	164500000	0.0157796711632373
1	164500001	165000000	-0.00902496934474308
1	165000001	165500000	-0.0765166016968071
1	165500001	166000000	0.00805321590172124
1	166000001	166500000	0.0304674623072134
1	166500001	167000000	0.024704733048963
1	167000001	167500000	-0.0297977252665678
1	167500001	168000000	0.0312991455165298
1	168000001	168500000	0.00995751656211194
1	168500001	169000000	-0.0192280636224634
1	169000001	169500000	0.0163198988858328
1	169500001	170000000	-0.0399719216450043
1	170000001	170500000	0.0270991899821701
1	170500001	171000000	0.00332391839910249
1	171000001	171500000	0.00451540170075327
1	171500001	172000000	0.020956665036663
1	172000001	172500000	-0.0202837386074192
1	172500001	173000000	0.0436977161457971
1	173000001	173500000	0.0160165029975378
1	173500001	174000000	0.00348927224355206
1	174000001	174500000	-0.0381365218450359
1	174500001	175000000	-0.0242748938684606
1	175000001	175500000	0.0361377493656687
1	175500001	176000000	-0.00683049863140652
1	176000001	176500000	-0.00194211641730551
1	176500001	177000000	-0.0373639082615092
1	177000001	177500000	-0.0273569662777355
1	177500001	178000000	0.00582874559427818
1	178000001	178500000	0.0219510708870545
1	178500001	179000000	-0.00907271254699793
1	179000001	179500000	0.0148222688226719
1	179500001	180000000	0.00395934385670096
1	180000001	180500000	-0.00361641042066871
1	180500001	181000000	0.0548537518381213
1	181000001	181500000	-0.036718207847683
1	181500001	182000000	-0.0275815582881097
1	182000001	182500000	-0.0190003475874709
1	182500001	183000000	-0.0131024738635332
1	183000001	183500000	0.0506730510380609
1	183500001	184000000	0.0196764698167343
1	184000001	184500000	-0.0229199779693137
1	184500001	185000000	-0.0173050112900547
1	185000001	185500000	0.00587408170364029
1	185500001	186000000	0.0478906665982761
1	186000001	186500000	0.0138892855288269
1	186500001	187000000	-0.0123737078117252
1	187000001	187500000	-0.0672281323664045
1	187500001	188000000	-0.0317189880450624
1	188000001	188500000	0.0300536601979747
1	188500001	189000000	0.0473330621700852
1	189000001	189500000	0.0298017069411936
1	189500001	190000000	0.0464470726077775
1	190000001	190500000	NA
1	190500001	191000000	0.00186594686939902
1	191000001	191500000	0.0281746339979873
1	191500001	192000000	0.0237538221304988
1	192000001	192500000	0.0332704954460592
1	192500001	193000000	-0.0420577126450093
1	193000001	193500000	-0.0303134901875509
1	193500001	194000000	-0.0436767434397972
1	194000001	194500000	0.0200054001172397
1	194500001	195000000	0.0330828764788721
1	195000001	195500000	0.00302729177271832
1	195500001	196000000	-0.0594089302403526
1	196000001	196500000	-0.0594759145266065
1	196500001	197000000	-0.0177184366552773
1	197000001	197500000	0.0250385642800448
1	197500001	198000000	0.0130834610937781
1	198000001	198500000	0.0491294110317148
1	198500001	199000000	0.0356037063379645
1	199000001	199500000	0.0555403408180986
1	199500001	200000000	-0.0447936782466826
1	200000001	200500000	-0.00537387998656138
1	200500001	201000000	0.0221930033587338
1	201000001	201500000	0.0228151439340026
1	201500001	202000000	-0.0586920595934299
1	202000001	202500000	-0.0321615033404525
1	202500001	203000000	0.0748681479455968
1	203000001	203500000	0.00471608611148586
1	203500001	204000000	0.0232054562970848
1	204000001	204500000	-0.0860048362302455
1	204500001	205000000	-0.0309820029262236
1	205000001	205500000	0.014281011839679
1	205500001	206000000	NA
1	206500001	207000000	-0.0429295165940931
1	207000001	207500000	0.0236966144384405
1	207500001	208000000	-0.0622146602236251
1	208000001	208500000	0.0322483547814448
1	208500001	209000000	-0.0086707287306955
1	209000001	209500000	0.0659915578115536
1	209500001	210000000	-0.0215400982048542
1	210000001	210500000	-0.0654165368129662
1	210500001	211000000	-0.0314047261338691
1	211000001	211500000	-0.0143693249630461
1	211500001	212000000	0.00975760819083709
1	212000001	212500000	0.00899104880378012
1	212500001	213000000	-0.00318810866312714
1	213000001	213500000	-0.0013948983125589
1	213500001	214000000	-0.0144458352503073
1	214000001	214500000	-0.000308044247723641
1	214500001	215000000	0.0211503882704174
1	215000001	215500000	0.0640872444885828
1	215500001	216000000	0.019671100582203
1	216000001	216500000	-0.0220913209182636
1	216500001	217000000	0.0306403435893038
1	217000001	217500000	-0.0469297797839144
1	217500001	218000000	0.00857714958983628
1	218000001	218500000	0.041658736523359
1	218500001	219000000	0.0414808520588307
1	219000001	219500000	-0.0140782299580748
1	219500001	220000000	-0.0590281553301236
1	220000001	220500000	-0.0431583916748079
1	220500001	221000000	0.071800716868118
1	221000001	221500000	0.0155674642461709
1	221500001	222000000	-0.00574323880087375
1	222000001	222500000	-0.0470665488133379
1	222500001	223000000	-0.00571116163858709
1	223000001	223500000	0.0791977480386514
1	223500001	224000000	NA
1	224000001	224500000	0.0520683941227288
1	224500001	225000000	0.0424007650499423
1	225000001	225500000	0.0228988773345833
1	225500001	226000000	-0.0359152503856648
1	226000001	226500000	-0.0154419331520886
1	226500001	227000000	0.0153768710002384
1	227000001	227500000	0.00203278821217537
1	227500001	228000000	0.0624116545526215
1	228000001	228500000	0.0165337886777464
1	228500001	229000000	-0.103354354020938
1	229000001	229500000	0.00583492245598103
1	229500001	230000000	0.0137566282106543
1	230000001	230500000	0.0165274194852143
1	230500001	231000000	0.045248980472881
1	231000001	231500000	0.0358005988910763
1	231500001	232000000	-0.020426448107859
1	232000001	232500000	-0.00618804101118067
1	232500001	233000000	-0.0147688379973692
1	233000001	233500000	0.0038705604492752
1	233500001	234000000	-0.0257847619904708
1	234000001	234500000	0.0658592903094597
1	234500001	235000000	0.0597611279752839
1	235000001	235500000	NA
1	235500001	236000000	0.0461330122728412
1	236000001	236500000	-0.00450081958455711
1	236500001	237000000	-0.00903839713901137
1	237000001	237500000	-0.00517730902302579
1	237500001	238000000	-0.0460779788940446
1	238000001	238500000	-0.0227264072071739
1	238500001	239000000	0.0154919628784425
1	239000001	239500000	-0.0354909000523138
1	239500001	240000000	0.0219702347864732
1	240000001	240500000	-0.0183636698291651
1	240500001	241000000	-0.0223931594841676
1	241000001	241500000	-0.0247544155097969
1	241500001	242000000	-0.0133691190040487
1	242000001	242500000	-0.0184853499468777
1	242500001	243000000	0.0419946202778567
1	243500001	244000000	-0.00949485332397502
1	244000001	244500000	-0.115166211374777
1	244500001	245000000	0.00241407472726196
1	245000001	245500000	0.0366995102239112
1	245500001	246000000	-0.00521541614610292
1	246000001	246500000	0.0119602372615626
1	246500001	247000000	0.00103571197136541
1	247000001	247500000	0.015704046758488
1	247500001	248000000	-0.0245386782580966
1	248000001	248500000	0.0440088629982053
2	1	500000	NA
2	500001	1000000	-0.000620047701280268
2	1000001	1500000	-0.0524638417006279
2	1500001	2000000	0.0580771354792414
2	2000001	2500000	-0.0399482489351125
2	2500001	3000000	0.00193098085633576
2	3000001	3500000	0.00661485418142285
2	3500001	4000000	NA
2	4000001	4500000	0.0448007638736559
2	4500001	5000000	-0.0203715188197338
2	5000001	5500000	NA
2	5500001	6000000	0.0255550769968612
2	6000001	6500000	-0.0427784299270385
2	6500001	7000000	0.0238895026063184
2	7000001	7500000	0.0396906615723675
2	7500001	8000000	-0.0262114747136228
2	8000001	8500000	0.00398422565898844
2	8500001	9000000	-0.0436814791611949
2	9000001	9500000	0.0433910274370758
2	9500001	10000000	0.0100309165774036
2	10000001	10500000	-0.0193215310539706
2	10500001	11000000	0.0212661213647391
2	11000001	11500000	0.00180482128853507
2	11500001	12000000	0.0206191097814477
2	12000001	12500000	-0.029337549539513
2	12500001	13000000	0.00131936877599702
2	13000001	13500000	-0.0339378841384919
2	13500001	14000000	-0.0172116533675751
2	14000001	14500000	0.00945831747011435
2	14500001	15000000	0.0193662073913958
2	15000001	15500000	-0.0112453465066829
2	15500001	16000000	-0.0268770191069527
2	16000001	16500000	NA
2	16500001	17000000	0.0848997246881801
2	17000001	17500000	-0.0620850418674058
2	17500001	18000000	-0.0391013643990265
2	18000001	18500000	-0.019481037518018
2	18500001	19000000	0.04658315718052
2	19000001	19500000	-0.090799875682812
2	19500001	20000000	0.0283917540949256
2	20000001	20500000	0.000576902132308526
2	20500001	21000000	0.00814754609482223
2	21000001	21500000	NA
2	21500001	22000000	-0.0480659581420425
2	22000001	22500000	-0.00800791135312137
2	22500001	23000000	0.014893817543012
2	23000001	23500000	0.00213576061114722
2	23500001	24000000	0.00396779752741639
2	24000001	24500000	0.0010933780096507
2	24500001	25000000	-0.00301639455017575
2	25000001	25500000	-0.0333217688981003
2	25500001	26000000	-0.0224700433917888
2	26000001	26500000	-0.0062533187382323
2	26500001	27000000	0.0629411490331421
2	27000001	27500000	-0.0326156819886091
2	27500001	28000000	0.0105626752099828
2	28000001	28500000	-0.000740538151338911
2	28500001	29000000	0.0393007672059615
2	29000001	29500000	0.0380272984851839
2	29500001	30000000	-0.0181786583562036
2	30000001	30500000	-0.011554496013582
2	30500001	31000000	-0.0175587500235668
2	31000001	31500000	-0.0320296132629324
2	31500001	32000000	NA
2	32000001	32500000	0.0134965113924283
2	32500001	33000000	-0.0148176099605758
2	33000001	33500000	NA
2	33500001	34000000	-0.05077178512828
2	34000001	34500000	0.0170391020614885
2	34500001	35000000	-0.0872173199385477
2	35000001	35500000	-0.0377281706931969
2	35500001	36000000	0.0237316788461534
2	36000001	36500000	-0.0154123620200046
2	36500001	37000000	0.02577135961951
2	37000001	37500000	-0.0356444669490971
2	37500001	38000000	0.127209830328136
2	38000001	38500000	0.0252705998605148
2	38500001	39000000	0.0543155100567847
2	39000001	39500000	-0.0479488752340557
2	39500001	40000000	-0.0271356097711275
2	40000001	40500000	0.0282200519497515
2	40500001	41000000	-0.011539979367565
2	41000001	41500000	0.0211668506394307
2	41500001	42000000	0.00162662837417694
2	42000001	42500000	-0.0153583445828142
2	42500001	43000000	-0.0390688264638783
2	43000001	43500000	-0.0443609189542036
2	43500001	44000000	0.00983989151509006
2	44000001	44500000	0.0403319278015217
2	44500001	45000000	0.0145646205275256
2	45000001	45500000	-0.00461704398651846
2	45500001	46000000	0.0271601677064731
2	46000001	46500000	-0.051567894236796
2	46500001	47000000	0.0105638355412354
2	47000001	47500000	-0.00424489050612092
2	47500001	48000000	-0.0589147611314818
2	48000001	48500000	0.0220938102365377
2	48500001	49000000	-0.027561870012846
2	49000001	49500000	-0.000759687163234259
2	49500001	50000000	-0.000203645603926038
2	50000001	50500000	-0.00188518559811833
2	50500001	51000000	-0.00457734871103843
2	51000001	51500000	0.0233224966792221
2	51500001	52000000	0.0309073801808065
2	52000001	52500000	0.0192295381091008
2	52500001	53000000	0.0121953678959587
2	53000001	53500000	-0.0396345043601348
2	53500001	54000000	0.00103603570021688
2	54000001	54500000	-0.00795569289908475
2	54500001	55000000	-0.0248660506831659
2	55000001	55500000	0.022514764034014
2	55500001	56000000	0.00926968634163107
2	56000001	56500000	0.0367966120803634
2	56500001	57000000	-0.0437408322482127
2	57000001	57500000	0.0514700790804687
2	57500001	58000000	-0.0364907894027112
2	58000001	58500000	0.013897142998033
2	58500001	59000000	-0.00535778120884738
2	59000001	59500000	-0.0159888829822619
2	59500001	60000000	0.0456604358944715
2	60000001	60500000	-0.042092866306423
2	60500001	61000000	0.00195626739609392
2	61000001	61500000	0.0395543536091882
2	61500001	62000000	0.0402968735356747
2	62000001	62500000	-0.0883089000962237
2	62500001	63000000	0.0140188111867034
2	63000001	63500000	-0.001933775629927
2	63500001	64000000	0.0227526087037112
2	64000001	64500000	-0.00822277313340499
2	64500001	65000000	-0.0139027849926323
2	65000001	65500000	0.0515524542096818
2	65500001	66000000	0.0185227892251156
2	66000001	66500000	-0.0181505726301122
2	66500001	67000000	0.0249363397239321
2	67000001	67500000	0.030284115992346
2	67500001	68000000	0.0191798766643748
2	68000001	68500000	0.00245397909672753
2	68500001	69000000	-0.0302911460475677
2	69000001	69500000	-0.0168041755366673
2	69500001	70000000	0.0336581404019699
2	70000001	70500000	0.0264278879020299
2	70500001	71000000	-0.0117885376413947
2	71000001	71500000	0.0351476968152179
2	71500001	72000000	0.00412507698779579
2	72000001	72500000	-0.00835682247489641
2	72500001	73000000	0.0278804012660802
2	73000001	73500000	-0.0272860108509894
2	73500001	74000000	0.0499404630451247
2	74000001	74500000	-0.027288222622001
2	74500001	75000000	-0.0416053590879126
2	75000001	75500000	0.0493054794818485
2	75500001	76000000	-0.0447440397704538
2	76000001	76500000	-0.0184313962333478
2	76500001	77000000	-0.0545848411420098
2	77000001	77500000	0.021439438837014
2	77500001	78000000	-0.0311019570918376
2	78000001	78500000	0.0827294375784918
2	78500001	79000000	-0.00579462459772543
2	79000001	79500000	-0.084776476431938
2	79500001	80000000	-0.00167975933555049
2	80000001	80500000	0.0140916767130353
2	80500001	81000000	-0.0092878068164127
2	81000001	81500000	-0.00877420300613286
2	81500001	82000000	0.0240904018448379
2	82000001	82500000	-0.0226093421721485
2	82500001	83000000	0.0184537957858085
2	83000001	83500000	-0.00989190747985249
2	83500001	84000000	0.0162339226210191
2	84000001	84500000	0.0565644046393782
2	84500001	85000000	0.0156341448743393
2	85000001	85500000	-0.0745348072599817
2	85500001	86000000	0.0497050960544305
2	86000001	86500000	-0.0216348327423035
2	86500001	87000000	-0.0498550250281882
2	88500001	89000000	-0.0179623770233557
2	89000001	89500000	0.100897512556447
2	95500001	96000000	0.0803544851253565
2	96500001	97000000	0.200431870395554
2	97000001	97500000	-0.0165412297101603
2	98500001	99000000	0.0396758589017023
2	99000001	99500000	0.0797707553041879
2	99500001	100000000	0.00728650800310956
2	100000001	100500000	-0.0429936606811943
2	100500001	101000000	-0.00434797292529793
2	101000001	101500000	0.00696680532808607
2	101500001	102000000	-0.00858102043098437
2	102000001	102500000	0.00131596303055289
2	102500001	103000000	-0.0475627595916829
2	103000001	103500000	-0.0058719918233235
2	103500001	104000000	0.0213185274391173
2	104000001	104500000	0.0114071526736705
2	104500001	105000000	-0.0103324775234674
2	105000001	105500000	-0.0128919830101525
2	105500001	106000000	0.0234193916118053
2	106000001	106500000	-0.0172910213366006
2	106500001	107000000	0.00617933664684946
2	107000001	107500000	0.00375223816879388
2	107500001	108000000	0.0206840717244803
2	108000001	108500000	-0.0469970345408543
2	108500001	109000000	-0.0397115102293261
2	109000001	109500000	-0.00966175190812029
2	109500001	110000000	0.0914083302988332
2	111500001	112000000	-0.0757599921367629
2	112500001	113000000	-0.0483702054659047
2	113000001	113500000	0.00985118887191668
2	113500001	114000000	0.0496102129098308
2	114500001	115000000	-0.0155483505464979
2	115000001	115500000	-0.0149432976650772
2	115500001	116000000	-0.0492436438604668
2	116000001	116500000	0.0605972212956526
2	116500001	117000000	0.0202856863212183
2	117000001	117500000	-0.03638845562799
2	117500001	118000000	-0.00973541401817006
2	118000001	118500000	0.00895315346396255
2	118500001	119000000	0.0597638448032338
2	119000001	119500000	-0.00323175840648585
2	119500001	120000000	0.00131581217718206
2	120000001	120500000	-0.0560667316242048
2	120500001	121000000	0.0225070039806127
2	121000001	121500000	0.0632100031512296
2	121500001	122000000	0.0221242295189779
2	122000001	122500000	0.0253515462569657
2	122500001	123000000	-0.0143931759356895
2	123000001	123500000	0.00315356976893773
2	123500001	124000000	-0.00248231191506265
2	124000001	124500000	-0.0538516944645547
2	124500001	125000000	-0.020055356867604
2	125000001	125500000	0.00398351742422718
2	125500001	126000000	0.0356511734570666
2	126000001	126500000	-0.00391176729269313
2	126500001	127000000	-0.0239218287468393
2	127000001	127500000	0.0749301424000322
2	127500001	128000000	0.0106417252078472
2	128000001	128500000	-0.0613073633790302
2	128500001	129000000	0.0324695657743071
2	129000001	129500000	0.037640940295287
2	129500001	130000000	0.00145999172147817
2	130000001	130500000	-0.0234319742528734
2	130500001	131000000	0.000868980949935748
2	131500001	132000000	0.0389770020581312
2	133000001	133500000	0.487822453149323
2	133500001	134000000	0.0273997417881421
2	134000001	134500000	0.0169752384059926
2	134500001	135000000	-0.0858875951509454
2	135000001	135500000	-0.0353779186132896
2	135500001	136000000	-0.0174446954624973
2	136000001	136500000	0.0208485557153683
2	136500001	137000000	-0.0208734192818966
2	137000001	137500000	-0.0141486692727907
2	137500001	138000000	0.0153265110728613
2	138000001	138500000	0.0285622420507083
2	138500001	139000000	0.030535470827018
2	139000001	139500000	0.0082695983258484
2	139500001	140000000	-0.0405888889995037
2	140000001	140500000	-0.0450720216048705
2	140500001	141000000	-0.0113971000900989
2	141000001	141500000	0.00834057203870868
2	141500001	142000000	-0.0518496590379852
2	142000001	142500000	0.0567645667180946
2	142500001	143000000	-0.00279475626373804
2	143000001	143500000	0.0380352641009617
2	143500001	144000000	-0.0016671547654615
2	144000001	144500000	-0.0408186583531762
2	144500001	145000000	0.0164020546604773
2	145000001	145500000	-0.00791673096198042
2	145500001	146000000	0.0604787032535085
2	146000001	146500000	-0.0229686634269034
2	146500001	147000000	-0.0354764355410861
2	147000001	147500000	-0.00220025536777607
2	147500001	148000000	0.0317942021989211
2	148000001	148500000	0.083592625688787
2	148500001	149000000	-0.0174445727282976
2	149000001	149500000	0.0564119410748689
2	149500001	150000000	NA
2	150000001	150500000	-0.0003397925795947
2	150500001	151000000	0.0447985549235217
2	151000001	151500000	0.00207687834626104
2	151500001	152000000	-0.015031237316035
2	152000001	152500000	-0.0949938552835155
2	152500001	153000000	0.0123554914653445
2	153000001	153500000	-0.0566827526350415
2	153500001	154000000	0.0494369034436168
2	154000001	154500000	-0.00629613422818913
2	154500001	155000000	0.00843972083717842
2	155000001	155500000	0.0153419793646716
2	155500001	156000000	-0.0585939736213783
2	156000001	156500000	0.0118924901594931
2	156500001	157000000	-0.00533093495944216
2	157000001	157500000	0.0748135588139721
2	157500001	158000000	0.012003183178833
2	158000001	158500000	-0.00557327294831476
2	158500001	159000000	-0.0248066097117407
2	159000001	159500000	0.00564758450416568
2	159500001	160000000	0.0400685754070191
2	160000001	160500000	0.0732127491171228
