chr	start	end	log2_TNratio_corrected
1	36000001	36500000	-0.00349509293000909
1	36500001	37000000	-0.0186816556544938
1	37000001	37500000	-0.0204223665804354
1	37500001	38000000	0.0563035064744542
1	38000001	38500000	0.0188172390631133
1	38500001	39000000	0.0203080166822684
1	39000001	39500000	0.0932099705589916
1	39500001	40000000	-0.070752408767283
1	40000001	40500000	-0.0267511078038363
1	40500001	41000000	-0.016981042496344
1	41000001	41500000	-0.0214933572068423
1	41500001	42000000	0.0717052829191249
1	42000001	42500000	0.0303394628658613
1	42500001	43000000	-0.0042078694013464
1	43000001	43500000	0.00956994056006715
1	43500001	44000000	-0.0672061792808248
1	44000001	44500000	0.0574580375279442
1	44500001	45000000	-0.0513301721068975
1	45000001	45500000	-0.0297771211955979
1	45500001	46000000	0.0112087159297035
1	46000001	46500000	-0.0237202422117429
1	46500001	47000000	0.0211684889158454
1	47000001	47500000	0.00882959890113307
1	47500001	48000000	-0.0225296707520865
1	48000001	48500000	0.0459280201058653
1	48500001	49000000	-0.00278999989547371
1	49000001	49500000	0.0256744553383953
1	49500001	50000000	0.0634847518364661
1	50000001	50500000	0.00275900098023225
1	50500001	51000000	-0.0323982100037394
1	51000001	51500000	0.0112849621771409
1	51500001	52000000	-0.0812905391116664
1	52000001	52500000	0.0520209678119161
1	52500001	53000000	0.00305839621052149
1	53000001	53500000	-0.00974837225110101
1	53500001	54000000	0.00592754778098266
1	54000001	54500000	-0.0206692186210281
1	54500001	55000000	0.00360510560504666
1	55000001	55500000	0.0191911671582865
1	55500001	56000000	0.0264788911136985
1	56000001	56500000	-0.00335324985461736
1	56500001	57000000	-0.0190369326054571
1	57000001	57500000	0.0173387000568089
1	57500001	58000000	-0.0306561940014356
1	58000001	58500000	-0.0239803554291294
1	58500001	59000000	-0.00844461620987599
1	59000001	59500000	-0.00998628475424639
1	59500001	60000000	0.00437538851834565
1	60000001	60500000	0.0650154543468138
1	60500001	61000000	0.030605869683219
1	61000001	61500000	-0.0441646539417711
1	61500001	62000000	-0.00170532134819983
1	62000001	62500000	0.0262144766899154
1	62500001	63000000	-0.0390559637065478
1	63000001	63500000	-0.0342938447527608
1	63500001	64000000	0.0222233122196894
1	64000001	64500000	0.00848091748153113
1	64500001	65000000	-0.0279718657728298
1	65000001	65500000	0.0187059249955512
1	65500001	66000000	-0.0415457392387456
1	66000001	66500000	0.0266688983019828
1	66500001	67000000	0.00990240486432294
1	67000001	67500000	0.0532696305083852
1	67500001	68000000	0.0206564464746003
1	68000001	68500000	-0.08017993669035
1	68500001	69000000	-0.0261363934788574
1	69000001	69500000	0.0132804328791477
1	69500001	70000000	0.0328326492774208
1	70000001	70500000	-0.0212779857487545
1	70500001	71000000	0.00804529469088454
1	71000001	71500000	0.0310874924725915
1	71500001	72000000	-0.0561959192244844
1	72000001	72500000	-0.045143408865267
1	72500001	73000000	-0.0220280490514087
1	73000001	73500000	-0.00964765547807444
1	73500001	74000000	0.028650698647841
1	74000001	74500000	-0.0226446391228472
1	74500001	75000000	-0.00902022113536898
1	75000001	75500000	0.0357701136116026
1	75500001	76000000	-0.0459948250846869
1	76000001	76500000	0.013385523839825
1	76500001	77000000	0.0684066352072045
1	77000001	77500000	-0.0205857386852352
1	77500001	78000000	-0.0214644327738635
1	78000001	78500000	0.0111587621272298
1	78500001	79000000	-0.0127673951880003
1	79000001	79500000	-0.0482378754922132
1	79500001	80000000	0.0265823223358272
1	80000001	80500000	-0.012267028708476
1	80500001	81000000	0.0472524338515005
1	81000001	81500000	0.0515457949268698
1	81500001	82000000	-0.0645292809024151
1	82000001	82500000	-0.00878931694202639
1	82500001	83000000	-0.0157398146179263
1	83000001	83500000	-0.0211513238571727
1	84000001	84500000	0.0401172696523065
1	84500001	85000000	0.0332955615814431
1	85000001	85500000	0.0258204525942426
1	85500001	86000000	0.0485789288120615
1	86000001	86500000	-0.0406461696413933
1	86500001	87000000	0.0274431216337
1	87000001	87500000	0.021860346012614
1	87500001	88000000	-0.0252059662814036
1	88000001	88500000	0.0109225443029547
1	88500001	89000000	0.018909113923364
1	89000001	89500000	0.00386670743383101
1	89500001	90000000	0.00321162527259619
1	90000001	90500000	0.0214854679790063
1	90500001	91000000	-7.89261112345376e-05
1	91000001	91500000	-0.0252418185459855
1	91500001	92000000	-0.0234958110312488
1	92000001	92500000	-0.0084436790397775
1	92500001	93000000	-0.0182027974285013
1	93000001	93500000	-0.0363659227169152
1	93500001	94000000	0.0241058353020857
1	94000001	94500000	-0.0209097724755539
1	94500001	95000000	0.0115414482205946
1	95000001	95500000	0.0208143865228596
1	95500001	96000000	0.0254830495776332
1	96000001	96500000	-0.00275447705738533
1	96500001	97000000	-0.0738095613166921
1	97000001	97500000	0.0223044050636917
1	97500001	98000000	0.0573624267023783
1	98000001	98500000	-0.0307675219706513
1	98500001	99000000	-0.0271551312295749
1	99000001	99500000	0.0275969013875239
1	99500001	100000000	0.0376702549635067
1	100000001	100500000	0.0196943561343328
1	100500001	101000000	0.00773962799916533
1	101000001	101500000	-0.0122175713093353
1	101500001	102000000	-0.00952213191780594
1	102000001	102500000	0.0242055263102912
1	102500001	103000000	-0.0641414547696397
1	103000001	103500000	0.00895221687590483
1	104000001	104500000	-0.341397175850788
1	104500001	105000000	0.038301849745361
1	105000001	105500000	0.00983883615714281
1	105500001	106000000	-0.00928558934560274
1	106000001	106500000	-0.0466011681852156
1	106500001	107000000	0.00673674593726539
1	107000001	107500000	-0.021281466871229
1	107500001	108000000	0.050863220772137
1	108000001	108500000	0.00838648182105405
1	108500001	109000000	-0.325570757300241
1	109000001	109500000	-0.0262832066760977
1	109500001	110000000	0.0346434157684215
1	110000001	110500000	-0.0346351214924381
1	110500001	111000000	-0.0142152724237332
1	111000001	111500000	0.0448780739391904
1	111500001	112000000	-0.0344262835085724
1	112000001	112500000	0.0334703286941467
1	112500001	113000000	-0.0738692190875477
1	113000001	113500000	-0.0199541044079696
1	113500001	114000000	-0.0073352770047421
1	114000001	114500000	-0.000125199943804422
1	114500001	115000000	0.00727567736780447
1	115000001	115500000	0.0260148055199997
1	115500001	116000000	0.0124380770876855
1	116000001	116500000	-0.00415760753009916
1	116500001	117000000	0.0213442822076468
1	117000001	117500000	0.0139733928652994
1	117500001	118000000	-0.0423475976837816
1	118000001	118500000	0.0476194199444318
1	118500001	119000000	0.0564379737467945
1	119000001	119500000	-0.0169791903864826
1	119500001	120000000	-0.0368823591769187
1	120000001	120500000	0.04103807722298
1	146500001	147000000	0.0576665321481423
1	147000001	147500000	-0.245188321182377
1	150000001	150500000	-0.032819288435076
1	150500001	151000000	-0.0052693758501309
1	151000001	151500000	-0.0180301309063098
1	151500001	152000000	-0.0240425252131065
1	152000001	152500000	0.0548374810435327
1	152500001	153000000	-0.0728860507838513
1	153000001	153500000	0.0488869316908845
1	153500001	154000000	0.0129392530899809
1	154000001	154500000	-0.00364943570987856
1	154500001	155000000	-0.0251232146023872
1	155000001	155500000	-0.0460774577274309
1	155500001	156000000	-0.0103308076323796
1	156000001	156500000	-0.00421559676157521
1	156500001	157000000	-0.028408241401908
1	157000001	157500000	0.0326313826839919
1	157500001	158000000	0.0704041558530391
1	158000001	158500000	0.0194039806165199
1	158500001	159000000	0.0080783133247985
1	159000001	159500000	0.000713798275720506
1	159500001	160000000	-0.0482260511047291
1	160000001	160500000	0.0143476282548222
1	160500001	161000000	-0.0302616841659697
1	161000001	161500000	-0.031343705452143
1	161500001	162000000	0.0154041421692745
1	162000001	162500000	-0.00109685275882473
1	162500001	163000000	0.00945418422874979
1	163000001	163500000	0.0079018281783044
1	163500001	164000000	0.0235457778778797
1	164000001	164500000	0.0157796711630092
1	164500001	165000000	-0.00902496934468329
1	165000001	165500000	-0.0765166016967459
1	165500001	166000000	0.0080532159016553
1	166000001	166500000	0.0304674623070369
1	166500001	167000000	0.0247047330490335
1	167000001	167500000	-0.0297977252662928
1	167500001	168000000	0.0312991455165884
1	168000001	168500000	0.00995751656220356
1	168500001	169000000	-0.0192280636226226
1	169000001	169500000	0.0163198988856846
1	169500001	170000000	-0.0399719216449259
1	170000001	170500000	0.0270991899819384
1	170500001	171000000	0.0033239183991696
1	171000001	171500000	0.00451540170075071
1	171500001	172000000	0.0209566650366488
1	172000001	172500000	-0.0202837386075642
1	172500001	173000000	0.0436977161456787
1	173000001	173500000	0.0160165029973068
1	173500001	174000000	0.00348927224338556
1	174000001	174500000	-0.0381365218451987
1	174500001	175000000	-0.0242748938685924
1	175000001	175500000	0.0361377493657555
1	175500001	176000000	-0.00683049863132332
1	176000001	176500000	-0.00194211641752284
1	176500001	177000000	-0.0373639082614507
1	177000001	177500000	-0.02735696627766
1	177500001	178000000	0.00582874559405389
1	178000001	178500000	0.0219510708871419
1	178500001	179000000	-0.00907271254715186
1	179000001	179500000	0.0148222688227648
1	179500001	180000000	0.00395934385667285
1	180000001	180500000	-0.00361641042057735
1	180500001	181000000	0.0548537518379483
1	181000001	181500000	-0.03671820784759
1	181500001	182000000	-0.0275815582880452
1	182000001	182500000	-0.0190003475874097
1	182500001	183000000	-0.0131024738634736
1	183000001	183500000	0.050673051038119
1	183500001	184000000	0.0196764698167558
1	184000001	184500000	-0.022919977969283
1	184500001	185000000	-0.01730501129015
1	185000001	185500000	0.00587408170359754
1	185500001	186000000	0.0478906665981193
1	186000001	186500000	0.013889285528831
1	186500001	187000000	-0.0123737078116317
1	187000001	187500000	-0.0672281323663102
1	187500001	188000000	-0.0317189880452014
1	188000001	188500000	0.0300536601980352
1	188500001	189000000	0.0473330621701066
1	189000001	189500000	0.029801706940973
1	189500001	190000000	0.0464470726078405
1	190000001	190500000	NA
1	190500001	191000000	0.00186594686946557
1	191000001	191500000	0.0281746339980655
1	191500001	192000000	0.0237538221305583
1	192000001	192500000	0.0332704954459462
1	192500001	193000000	-0.0420577126449253
1	193000001	193500000	-0.0303134901874907
1	193500001	194000000	-0.0436767434399514
1	194000001	194500000	0.0200054001172027
1	194500001	195000000	0.0330828764789319
1	195000001	195500000	0.00302729177278098
1	195500001	196000000	-0.05940893024029
1	196000001	196500000	-0.0594759145267772
1	196500001	197000000	-0.0177184366544862
1	197000001	197500000	0.0250385642801015
1	197500001	198000000	0.0130834610935838
1	198000001	198500000	0.0491294110316219
1	198500001	199000000	0.0356037063380211
1	199000001	199500000	0.0555403408181553
1	199500001	200000000	-0.0447936782468072
1	200000001	200500000	-0.00537387998650238
1	200500001	201000000	0.022193003358795
1	201000001	201500000	0.0228151439340641
1	201500001	202000000	-0.0586920595933727
1	202000001	202500000	-0.0321615033406918
1	202500001	203000000	0.0748681479453861
1	203000001	203500000	0.00471608611156153
1	203500001	204000000	0.0232054562971469
1	204000001	204500000	-0.0860048362301892
1	204500001	205000000	-0.0309820029259111
1	205000001	205500000	0.0142810118397456
1	205500001	206000000	NA
1	206500001	207000000	-0.0429295165937071
1	207000001	207500000	0.0236966144385086
1	207500001	208000000	-0.0622146602227341
1	208000001	208500000	0.0322483547817928
1	208500001	209000000	-0.00867072873063186
1	209000001	209500000	0.0659915578116347
1	209500001	210000000	-0.0215400982047495
1	210000001	210500000	-0.0654165368130454
1	210500001	211000000	-0.0314047261338071
1	211000001	211500000	-0.014369324963265
1	211500001	212000000	0.00975760819091155
1	212000001	212500000	0.00899104880386034
1	212500001	213000000	-0.00318810866308075
1	213000001	213500000	-0.00139489831279955
1	213500001	214000000	-0.0144458352502475
1	214000001	214500000	-0.000308044247365101
1	214500001	215000000	0.0211503882704786
1	215000001	215500000	0.0640872444886472
1	215500001	216000000	0.0196711005822766
1	216000001	216500000	-0.0220913209181696
1	216500001	217000000	0.0306403435893627
1	217000001	217500000	-0.0469297797836695
1	217500001	218000000	0.00857714958991335
1	218000001	218500000	0.041658736523424
1	218500001	219000000	0.0414808520589101
1	219000001	219500000	-0.0140782299580175
1	219500001	220000000	-0.0590281553303649
1	220000001	220500000	-0.0431583916749827
1	220500001	221000000	0.0718007168681805
1	221000001	221500000	0.0155674642462327
1	221500001	222000000	-0.0057432388008157
1	222000001	222500000	-0.0470665488132463
1	222500001	223000000	-0.0057111616381468
1	223000001	223500000	0.0791977480384616
1	223500001	224000000	NA
1	224000001	224500000	0.0520683941227995
1	224500001	225000000	0.0424007650500017
1	225000001	225500000	0.0228988773343163
1	225500001	226000000	-0.0359152503855897
1	226000001	226500000	-0.0154419331520158
1	226500001	227000000	0.0153768710002964
1	227000001	227500000	0.00203278821219808
1	227500001	228000000	0.062411654552554
1	228000001	228500000	0.0165337886775231
1	228500001	229000000	-0.103354354020041
1	229000001	229500000	0.0058349224560509
1	229500001	230000000	0.0137566282107155
1	230000001	230500000	0.0165274194852723
1	230500001	231000000	0.0452489804729434
1	231000001	231500000	0.0358005988911347
1	231500001	232000000	-0.0204264481077698
1	232000001	232500000	-0.00618804101139799
1	232500001	233000000	-0.0147688379972708
1	233000001	233500000	0.00387056044933367
1	233500001	234000000	-0.025784761990409
1	234000001	234500000	0.0658592903095395
1	234500001	235000000	0.0597611279750811
1	235000001	235500000	NA
1	235500001	236000000	0.0461330122729241
1	236000001	236500000	-0.00450081958449606
1	236500001	237000000	-0.00903839713894577
1	237000001	237500000	-0.00517730902322174
1	237500001	238000000	-0.0460779788939836
1	238000001	238500000	-0.0227264072070973
1	238500001	239000000	0.0154919628784993
1	239000001	239500000	-0.0354909000522547
1	239500001	240000000	0.0219702347865048
1	240000001	240500000	-0.0183636698291093
1	240500001	241000000	-0.0223931594841106
1	241000001	241500000	-0.0247544155097353
1	241500001	242000000	-0.0133691190039898
1	242000001	242500000	-0.0184853499470773
1	242500001	243000000	0.0419946202775916
1	243500001	244000000	-0.00949485332390601
1	244000001	244500000	-0.115166211374625
1	244500001	245000000	0.00241407472720088
1	245000001	245500000	0.0366995102239712
1	245500001	246000000	-0.0052154161460084
1	246000001	246500000	0.01196023726154
1	246500001	247000000	0.00103571197114453
1	247000001	247500000	0.0157040467582741
1	247500001	248000000	-0.0245386782582724
1	248000001	248500000	0.0440088629990548
2	1	500000	NA
2	500001	1000000	-0.000620047701198065
2	1000001	1500000	-0.0524638417008713
2	1500001	2000000	0.05807713547921
2	2000001	2500000	-0.0399482489350404
2	2500001	3000000	0.00193098085639398
2	3000001	3500000	0.00661485418125991
2	3500001	4000000	NA
2	4000001	4500000	0.04480076387374
2	4500001	5000000	-0.0203715188198639
2	5000001	5500000	NA
2	5500001	6000000	0.0255550769968313
2	6000001	6500000	-0.0427784299269798
2	6500001	7000000	0.0238895026066726
2	7000001	7500000	0.0396906615724274
2	7500001	8000000	-0.0262114747134054
2	8000001	8500000	0.00398422565907853
2	8500001	9000000	-0.0436814791609429
2	9000001	9500000	0.0433910274371647
2	9500001	10000000	0.0100309165774599
2	10000001	10500000	-0.0193215310538901
2	10500001	11000000	0.0212661213647959
2	11000001	11500000	0.00180482128855395
2	11500001	12000000	0.0206191097815093
2	12000001	12500000	-0.0293375495394516
2	12500001	13000000	0.00131936877593013
2	13000001	13500000	-0.0339378841384309
2	13500001	14000000	-0.0172116533677649
2	14000001	14500000	0.00945831747010162
2	14500001	15000000	0.0193662073912472
2	15000001	15500000	-0.0112453465066266
2	15500001	16000000	-0.026877019106871
2	16000001	16500000	NA
2	16500001	17000000	0.0848997246882638
2	17000001	17500000	-0.0620850418673451
2	17500001	18000000	-0.0391013643989642
2	18000001	18500000	-0.019481037518255
2	18500001	19000000	0.0465831571805876
2	19000001	19500000	-0.0907998756830512
2	19500001	20000000	0.0283917540950136
2	20000001	20500000	0.000576902132370647
2	20500001	21000000	0.00814754609488148
2	21000001	21500000	NA
2	21500001	22000000	-0.0480659581419741
2	22000001	22500000	-0.00800791135303037
2	22500001	23000000	0.0148938175430723
2	23000001	23500000	0.00213576061112515
2	23500001	24000000	0.00396779752748795
2	24000001	24500000	0.0010933780096126
2	24500001	25000000	-0.00301639455011732
2	25000001	25500000	-0.0333217688980339
2	25500001	26000000	-0.0224700433917122
2	26000001	26500000	-0.00625331873817278
2	26500001	27000000	0.0629411490331991
2	27000001	27500000	-0.0326156819885511
2	27500001	28000000	0.0105626752100766
2	28000001	28500000	-0.000740538151277213
2	28500001	29000000	0.0393007672061361
2	29000001	29500000	0.0380272984852435
2	29500001	30000000	-0.0181786583561442
2	30000001	30500000	-0.0115544960135239
2	30500001	31000000	-0.0175587500235042
2	31000001	31500000	-0.0320296132630441
2	31500001	32000000	NA
2	32000001	32500000	0.0134965113923893
2	32500001	33000000	-0.0148176099604994
2	33000001	33500000	NA
2	33500001	34000000	-0.0507717851282183
2	34000001	34500000	0.0170391020615506
2	34500001	35000000	-0.0872173199387306
2	35000001	35500000	-0.0377281706933626
2	35500001	36000000	0.0237316788459707
2	36000001	36500000	-0.0154123620202718
2	36500001	37000000	0.0257713596195689
2	37000001	37500000	-0.0356444669490365
2	37500001	38000000	0.127209830328175
2	38000001	38500000	0.0252705998603596
2	38500001	39000000	0.054315510056859
2	39000001	39500000	-0.0479488752339996
2	39500001	40000000	-0.0271356097710585
2	40000001	40500000	0.0282200519495482
2	40500001	41000000	-0.0115399793675067
2	41000001	41500000	0.0211668506394935
2	41500001	42000000	0.00162662837400383
2	42000001	42500000	-0.0153583445827557
2	42500001	43000000	-0.0390688264638164
2	43000001	43500000	-0.0443609189541294
2	43500001	44000000	0.0098398915150067
2	44000001	44500000	0.0403319278015837
2	44500001	45000000	0.0145646205275906
2	45000001	45500000	-0.00461704398659607
2	45500001	46000000	0.0271601677066737
2	46000001	46500000	-0.0515678942367408
2	46500001	47000000	0.0105638355412952
2	47000001	47500000	-0.00424489050606148
2	47500001	48000000	-0.0589147611314192
2	48000001	48500000	0.0220938102366185
2	48500001	49000000	-0.0275618700129322
2	49000001	49500000	-0.000759687163300445
2	49500001	50000000	-0.000203645604050348
2	50000001	50500000	-0.00188518559802467
2	50500001	51000000	-0.00457734871078086
2	51000001	51500000	0.0233224966793664
2	51500001	52000000	0.0309073801805689
2	52000001	52500000	0.0192295381090979
2	52500001	53000000	0.0121953678960336
2	53000001	53500000	-0.0396345043600571
2	53500001	54000000	0.00103603570014197
2	54000001	54500000	-0.007955692899025
2	54500001	55000000	-0.0248660506830178
2	55000001	55500000	0.0225147640341935
2	55500001	56000000	0.00926968634142704
2	56000001	56500000	0.0367966120802188
2	56500001	57000000	-0.0437408322483916
2	57000001	57500000	0.0514700790803311
2	57500001	58000000	-0.0364907894029752
2	58000001	58500000	0.013897142998046
2	58500001	59000000	-0.0053577812088223
2	59000001	59500000	-0.0159888829821724
2	59500001	60000000	0.0456604358945646
2	60000001	60500000	-0.0420928663066026
2	60500001	61000000	0.00195626739615087
2	61000001	61500000	0.0395543536092487
2	61500001	62000000	0.0402968735357342
2	62000001	62500000	-0.0883089000961641
2	62500001	63000000	0.0140188111865587
2	63000001	63500000	-0.00193377563000767
2	63500001	64000000	0.0227526087035498
2	64000001	64500000	-0.00822277313335086
2	64500001	65000000	-0.013902784992537
2	65000001	65500000	0.0515524542097427
2	65500001	66000000	0.018522789225176
2	66000001	66500000	-0.0181505726303581
2	66500001	67000000	0.0249363397237558
2	67000001	67500000	0.0302841159924317
2	67500001	68000000	0.0191798766641509
2	68000001	68500000	0.00245397909678702
2	68500001	69000000	-0.0302911460477982
2	69000001	69500000	-0.0168041755365333
2	69500001	70000000	0.0336581404020284
2	70000001	70500000	0.0264278879020975
2	70500001	71000000	-0.0117885376413223
2	71000001	71500000	0.0351476968149562
2	71500001	72000000	0.00412507698787245
2	72000001	72500000	-0.00835682247505365
2	72500001	73000000	0.027880401265853
2	73000001	73500000	-0.0272860108509305
2	73500001	74000000	0.049940463044893
2	74000001	74500000	-0.0272882226221574
2	74500001	75000000	-0.0416053590878421
2	75000001	75500000	0.049305479481721
2	75500001	76000000	-0.04474403977039
2	76000001	76500000	-0.0184313962334794
2	76500001	77000000	-0.0545848411422589
2	77000001	77500000	0.0214394388367549
2	77500001	78000000	-0.031101957092003
2	78000001	78500000	0.0827294375785746
2	78500001	79000000	-0.00579462459785939
2	79000001	79500000	-0.0847764764318814
2	79500001	80000000	-0.00167975933562377
2	80000001	80500000	0.0140916767131057
2	80500001	81000000	-0.00928780681621265
2	81000001	81500000	-0.00877420300605825
2	81500001	82000000	0.0240904018449292
2	82000001	82500000	-0.0226093421720749
2	82500001	83000000	0.0184537957858654
2	83000001	83500000	-0.00989190747976799
2	83500001	84000000	0.0162339226210087
2	84000001	84500000	0.0565644046392029
2	84500001	85000000	0.0156341448743342
2	85000001	85500000	-0.0745348072599144
2	85500001	86000000	0.0497050960545075
2	86000001	86500000	-0.0216348327422414
2	86500001	87000000	-0.0498550250284154
2	88500001	89000000	-0.017962377023299
2	89000001	89500000	0.10089751255651
2	95500001	96000000	0.0803544851251923
2	96500001	97000000	0.200431870395603
2	97000001	97500000	-0.0165412297103601
2	98500001	99000000	0.0396758589017858
2	99000001	99500000	0.0797707553042903
2	99500001	100000000	0.00728650800295115
2	100000001	100500000	-0.0429936606811374
2	100500001	101000000	-0.00434797292545424
2	101000001	101500000	0.00696680532818872
2	101500001	102000000	-0.0085810204309051
2	102000001	102500000	0.00131596303061754
2	102500001	103000000	-0.0475627595916241
2	103000001	103500000	-0.00587199182335969
2	103500001	104000000	0.0213185274391817
2	104000001	104500000	0.0114071526737319
2	104500001	105000000	-0.0103324775233036
2	105000001	105500000	-0.0128919830100961
2	105500001	106000000	0.0234193916118235
2	106000001	106500000	-0.0172910213365444
2	106500001	107000000	0.00617933664667019
2	107000001	107500000	0.00375223816899197
2	107500001	108000000	0.0206840717245713
2	108000001	108500000	-0.0469970345405017
2	108500001	109000000	-0.0397115102294316
2	109000001	109500000	-0.00966175190825493
2	109500001	110000000	0.0914083302989282
2	111500001	112000000	-0.0757599921367055
2	112500001	113000000	-0.0483702054661233
2	113000001	113500000	0.00985118887183301
2	113500001	114000000	0.0496102129098887
2	114500001	115000000	-0.0155483505465523
2	115000001	115500000	-0.0149432976649848
2	115500001	116000000	-0.0492436438603837
2	116000001	116500000	0.0605972212956486
2	116500001	117000000	0.0202856863210162
2	117000001	117500000	-0.0363884556279162
2	117500001	118000000	-0.00973541401835551
2	118000001	118500000	0.00895315346373206
2	118500001	119000000	0.0597638448030918
2	119000001	119500000	-0.00323175840642196
2	119500001	120000000	0.00131581217701628
2	120000001	120500000	-0.0560667316241492
2	120500001	121000000	0.0225070039804638
2	121000001	121500000	0.063210003151405
2	121500001	122000000	0.0221242295192123
2	122000001	122500000	0.0253515462570268
2	122500001	123000000	-0.0143931759359144
2	123000001	123500000	0.00315356976899942
2	123500001	124000000	-0.00248231191500585
2	124000001	124500000	-0.0538516944647209
2	124500001	125000000	-0.0200553568675268
2	125000001	125500000	0.00398351742399621
2	125500001	126000000	0.0356511734571248
2	126000001	126500000	-0.00391176729260785
2	126500001	127000000	-0.0239218287470298
2	127000001	127500000	0.0749301424000946
2	127500001	128000000	0.0106417252079025
2	128000001	128500000	-0.0613073633789114
2	128500001	129000000	0.0324695657743764
2	129000001	129500000	0.0376409402953472
2	129500001	130000000	0.00145999172128808
2	130000001	130500000	-0.0234319742530341
2	130500001	131000000	0.000868980949977367
2	131500001	132000000	0.0389770020580972
2	133000001	133500000	0.48782245314915
2	133500001	134000000	0.0273997417882002
2	134000001	134500000	0.0169752384057926
2	134500001	135000000	-0.0858875951511459
2	135000001	135500000	-0.0353779186132206
2	135500001	136000000	-0.0174446954627032
2	136000001	136500000	0.0208485557151754
2	136500001	137000000	-0.0208734192818375
2	137000001	137500000	-0.0141486692727127
2	137500001	138000000	0.0153265110729016
2	138000001	138500000	0.0285622420504699
2	138500001	139000000	0.0305354708270732
2	139000001	139500000	0.00826959832585477
2	139500001	140000000	-0.0405888889994469
2	140000001	140500000	-0.0450720216047773
2	140500001	141000000	-0.0113971000900301
2	141000001	141500000	0.0083405720387676
2	141500001	142000000	-0.0518496590379216
2	142000001	142500000	0.0567645667181516
2	142500001	143000000	-0.00279475626367417
2	143000001	143500000	0.0380352641008797
2	143500001	144000000	-0.00166715476539688
2	144000001	144500000	-0.0408186583530857
2	144500001	145000000	0.0164020546605289
2	145000001	145500000	-0.00791673096192261
2	145500001	146000000	0.0604787032535687
2	146000001	146500000	-0.0229686634268459
2	146500001	147000000	-0.0354764355410267
2	147000001	147500000	-0.00220025536769763
2	147500001	148000000	0.0317942021990032
2	148000001	148500000	0.0835926256888559
2	148500001	149000000	-0.0174445727284434
2	149000001	149500000	0.0564119410746517
2	149500001	150000000	NA
2	150000001	150500000	-0.000339792579781184
2	150500001	151000000	0.0447985549232994
2	151000001	151500000	0.00207687834631766
2	151500001	152000000	-0.0150312373158711
2	152000001	152500000	-0.0949938552836686
2	152500001	153000000	0.0123554914653525
2	153000001	153500000	-0.0566827526349817
2	153500001	154000000	0.0494369034436045
2	154000001	154500000	-0.00629613422839505
2	154500001	155000000	0.00843972083700262
2	155000001	155500000	0.0153419793647344
2	155500001	156000000	-0.0585939736213692
2	156000001	156500000	0.0118924901593556
2	156500001	157000000	-0.00533093495935808
2	157000001	157500000	0.0748135588138146
2	157500001	158000000	0.0120031831786129
2	158000001	158500000	-0.00557327294852958
2	158500001	159000000	-0.0248066097116822
2	159000001	159500000	0.00564758450392764
2	159500001	160000000	0.0400685754068982
2	160000001	160500000	0.0732127491171995
